"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"ROU","Romania","T","Total","0_4","0 to 4","2020","2020",1009087,,
"ROU","Romania","T","Total","0_4","0 to 4","2021","2021",1004636,,
"ROU","Romania","T","Total","0_4","0 to 4","2022","2022",943865,,
"RUS","Russia","W","Women","0_4","0 to 4","1980","1980",5182012,,
"RUS","Russia","W","Women","0_4","0 to 4","1981","1981",5181733,,
"RUS","Russia","W","Women","0_4","0 to 4","1982","1982",5274492,,
"RUS","Russia","W","Women","0_4","0 to 4","1983","1983",5432842,,
"RUS","Russia","W","Women","0_4","0 to 4","1984","1984",5590955,,
"RUS","Russia","W","Women","0_4","0 to 4","1985","1985",5701029,,
"RUS","Russia","W","Women","0_4","0 to 4","1986","1986",5815968,,
"RUS","Russia","W","Women","0_4","0 to 4","1987","1987",5879957,,
"RUS","Russia","W","Women","0_4","0 to 4","1988","1988",5879016,,
"RUS","Russia","W","Women","0_4","0 to 4","1989","1989",5800372,,
"RUS","Russia","W","Women","0_4","0 to 4","1990","1990",5643811,,
"RUS","Russia","W","Women","0_4","0 to 4","1991","1991",5376066,,
"RUS","Russia","W","Women","0_4","0 to 4","1992","1992",4999809,,
"RUS","Russia","W","Women","0_4","0 to 4","1993","1993",4561858,,
"RUS","Russia","W","Women","0_4","0 to 4","1994","1994",4180410,,
"RUS","Russia","W","Women","0_4","0 to 4","1995","1995",3878474,,
"RUS","Russia","W","Women","0_4","0 to 4","1996","1996",3617697,,
"RUS","Russia","W","Women","0_4","0 to 4","1997","1997",3416253,,
"RUS","Russia","W","Women","0_4","0 to 4","1998","1998",3298129,,
"RUS","Russia","W","Women","0_4","0 to 4","1999","1999",3211639,,
"RUS","Russia","W","Women","0_4","0 to 4","2000","2000",3129487,,
"RUS","Russia","W","Women","0_4","0 to 4","2001","2001",3101568,,
"RUS","Russia","W","Women","0_4","0 to 4","2002","2002",3129209,,
"RUS","Russia","W","Women","0_4","0 to 4","2003","2003",3194777,,
"RUS","Russia","W","Women","0_4","0 to 4","2004","2004",3288872,,
"RUS","Russia","W","Women","0_4","0 to 4","2005","2005",3385978,,
"RUS","Russia","W","Women","0_4","0 to 4","2006","2006",3470956,,
"RUS","Russia","W","Women","0_4","0 to 4","2007","2007",3568826,,
"RUS","Russia","W","Women","0_4","0 to 4","2008","2008",3682162,,
"RUS","Russia","W","Women","0_4","0 to 4","2009","2009",3806146,,
"RUS","Russia","W","Women","0_4","0 to 4","2010","2010",3897206,,
"RUS","Russia","W","Women","0_4","0 to 4","2011","2011",4002932,,
"RUS","Russia","W","Women","0_4","0 to 4","2012","2012",4155683,,
"RUS","Russia","W","Women","0_4","0 to 4","2013","2013",4279743,,
"RUS","Russia","W","Women","0_4","0 to 4","2014","2014",4383305,,
"RUS","Russia","W","Women","0_4","0 to 4","2015","2015",4563909,,
"RUS","Russia","W","Women","0_4","0 to 4","2016","2016",4640925,,
"RUS","Russia","W","Women","0_4","0 to 4","2017","2017",4601095,,
"RUS","Russia","W","Women","0_4","0 to 4","2018","2018",4465805,,
"RUS","Russia","W","Women","0_4","0 to 4","2019","2019",4277234,,
"RUS","Russia","W","Women","0_4","0 to 4","2020","2020",4045641,,
"RUS","Russia","W","Women","0_4","0 to 4","2021","2021",3806545,,
"RUS","Russia","W","Women","0_4","0 to 4","2022","2022",3615124,,
"RUS","Russia","M","Men","0_4","0 to 4","1980","1980",5358637,,
"RUS","Russia","M","Men","0_4","0 to 4","1981","1981",5351823,,
"RUS","Russia","M","Men","0_4","0 to 4","1982","1982",5444682,,
"RUS","Russia","M","Men","0_4","0 to 4","1983","1983",5608644,,
"RUS","Russia","M","Men","0_4","0 to 4","1984","1984",5775452,,
"RUS","Russia","M","Men","0_4","0 to 4","1985","1985",5896430,,
"RUS","Russia","M","Men","0_4","0 to 4","1986","1986",6024317,,
"RUS","Russia","M","Men","0_4","0 to 4","1987","1987",6101973,,
"RUS","Russia","M","Men","0_4","0 to 4","1988","1988",6113206,,
"RUS","Russia","M","Men","0_4","0 to 4","1989","1989",6042547,,
"RUS","Russia","M","Men","0_4","0 to 4","1990","1990",5881387,,
"RUS","Russia","M","Men","0_4","0 to 4","1991","1991",5613719,,
"RUS","Russia","M","Men","0_4","0 to 4","1992","1992",5231992,,
"RUS","Russia","M","Men","0_4","0 to 4","1993","1993",4788333,,
"RUS","Russia","M","Men","0_4","0 to 4","1994","1994",4397184,,
"RUS","Russia","M","Men","0_4","0 to 4","1995","1995",4079908,,
"RUS","Russia","M","Men","0_4","0 to 4","1996","1996",3802909,,
"RUS","Russia","M","Men","0_4","0 to 4","1997","1997",3589572,,
"RUS","Russia","M","Men","0_4","0 to 4","1998","1998",3464375,,
"RUS","Russia","M","Men","0_4","0 to 4","1999","1999",3374651,,
"RUS","Russia","M","Men","0_4","0 to 4","2000","2000",3291612,,
"RUS","Russia","M","Men","0_4","0 to 4","2001","2001",3262591,,
"RUS","Russia","M","Men","0_4","0 to 4","2002","2002",3287495,,
"RUS","Russia","M","Men","0_4","0 to 4","2003","2003",3357217,,
"RUS","Russia","M","Men","0_4","0 to 4","2004","2004",3460653,,
"RUS","Russia","M","Men","0_4","0 to 4","2005","2005",3565706,,
"RUS","Russia","M","Men","0_4","0 to 4","2006","2006",3658850,,
"RUS","Russia","M","Men","0_4","0 to 4","2007","2007",3767122,,
"RUS","Russia","M","Men","0_4","0 to 4","2008","2008",3888308,,
"RUS","Russia","M","Men","0_4","0 to 4","2009","2009",4017673,,
"RUS","Russia","M","Men","0_4","0 to 4","2010","2010",4105925,,
"RUS","Russia","M","Men","0_4","0 to 4","2011","2011",4212098,,
"RUS","Russia","M","Men","0_4","0 to 4","2012","2012",4377528,,
"RUS","Russia","M","Men","0_4","0 to 4","2013","2013",4513291,,
"RUS","Russia","M","Men","0_4","0 to 4","2014","2014",4627829,,
"RUS","Russia","M","Men","0_4","0 to 4","2015","2015",4823144,,
"RUS","Russia","M","Men","0_4","0 to 4","2016","2016",4905839,,
"RUS","Russia","M","Men","0_4","0 to 4","2017","2017",4863289,,
"RUS","Russia","M","Men","0_4","0 to 4","2018","2018",4723925,,
"RUS","Russia","M","Men","0_4","0 to 4","2019","2019",4528536,,
"RUS","Russia","M","Men","0_4","0 to 4","2020","2020",4283693,,
"RUS","Russia","M","Men","0_4","0 to 4","2021","2021",4032070,,
"RUS","Russia","M","Men","0_4","0 to 4","2022","2022",3831815,,
"RUS","Russia","T","Total","0_4","0 to 4","1980","1980",10540649,,
"RUS","Russia","T","Total","0_4","0 to 4","1981","1981",10533556,,
"RUS","Russia","T","Total","0_4","0 to 4","1982","1982",10719174,,
"RUS","Russia","T","Total","0_4","0 to 4","1983","1983",11041486,,
"RUS","Russia","T","Total","0_4","0 to 4","1984","1984",11366407,,
"RUS","Russia","T","Total","0_4","0 to 4","1985","1985",11597459,,
"RUS","Russia","T","Total","0_4","0 to 4","1986","1986",11840285,,
"RUS","Russia","T","Total","0_4","0 to 4","1987","1987",11981930,,
"RUS","Russia","T","Total","0_4","0 to 4","1988","1988",11992222,,
"RUS","Russia","T","Total","0_4","0 to 4","1989","1989",11842919,,
"RUS","Russia","T","Total","0_4","0 to 4","1990","1990",11525198,,
"RUS","Russia","T","Total","0_4","0 to 4","1991","1991",10989785,,
"RUS","Russia","T","Total","0_4","0 to 4","1992","1992",10231801,,
"RUS","Russia","T","Total","0_4","0 to 4","1993","1993",9350191,,
"RUS","Russia","T","Total","0_4","0 to 4","1994","1994",8577594,,
"RUS","Russia","T","Total","0_4","0 to 4","1995","1995",7958382,,
"RUS","Russia","T","Total","0_4","0 to 4","1996","1996",7420606,,
"RUS","Russia","T","Total","0_4","0 to 4","1997","1997",7005825,,
"RUS","Russia","T","Total","0_4","0 to 4","1998","1998",6762504,,
"RUS","Russia","T","Total","0_4","0 to 4","1999","1999",6586290,,
"RUS","Russia","T","Total","0_4","0 to 4","2000","2000",6421099,,
"RUS","Russia","T","Total","0_4","0 to 4","2001","2001",6364159,,
"RUS","Russia","T","Total","0_4","0 to 4","2002","2002",6416704,,
"RUS","Russia","T","Total","0_4","0 to 4","2003","2003",6551994,,
"RUS","Russia","T","Total","0_4","0 to 4","2004","2004",6749525,,
"RUS","Russia","T","Total","0_4","0 to 4","2005","2005",6951684,,
"RUS","Russia","T","Total","0_4","0 to 4","2006","2006",7129806,,
"RUS","Russia","T","Total","0_4","0 to 4","2007","2007",7335948,,
"RUS","Russia","T","Total","0_4","0 to 4","2008","2008",7570470,,
"RUS","Russia","T","Total","0_4","0 to 4","2009","2009",7823819,,
"RUS","Russia","T","Total","0_4","0 to 4","2010","2010",8003131,,
"RUS","Russia","T","Total","0_4","0 to 4","2011","2011",8215030,,
"RUS","Russia","T","Total","0_4","0 to 4","2012","2012",8533211,,
"RUS","Russia","T","Total","0_4","0 to 4","2013","2013",8793034,,
"RUS","Russia","T","Total","0_4","0 to 4","2014","2014",9011134,,
"RUS","Russia","T","Total","0_4","0 to 4","2015","2015",9387053,,
"RUS","Russia","T","Total","0_4","0 to 4","2016","2016",9546764,,
"RUS","Russia","T","Total","0_4","0 to 4","2017","2017",9464384,,
"RUS","Russia","T","Total","0_4","0 to 4","2018","2018",9189730,,
"RUS","Russia","T","Total","0_4","0 to 4","2019","2019",8805770,,
"RUS","Russia","T","Total","0_4","0 to 4","2020","2020",8329334,,
"RUS","Russia","T","Total","0_4","0 to 4","2021","2021",7838615,,
"RUS","Russia","T","Total","0_4","0 to 4","2022","2022",7446939,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1980","1980",866797,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1981","1981",915181,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1982","1982",973148,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1983","1983",1035662,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1984","1984",1094602,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1985","1985",1144700,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1986","1986",1210070,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1987","1987",1256668,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1988","1988",1288687,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1989","1989",1312410,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1990","1990",1331154,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1991","1991",1339935,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1992","1992",1348475,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1993","1993",1354530,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1994","1994",1355670,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1995","1995",1353130,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1996","1996",1356516,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1997","1997",1351307,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1998","1998",1342150,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","1999","1999",1334587,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2000","2000",1329984,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2001","2001",1311063,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2002","2002",1309088,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2003","2003",1318823,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2004","2004",1333402,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2005","2005",1349151,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2006","2006",1369626,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2007","2007",1387567,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2008","2008",1403972,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2009","2009",1421030,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2010","2010",1164596,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2011","2011",1187854,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2012","2012",1211023,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2013","2013",1236736,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2014","2014",1262234,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2015","2015",1286734,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2016","2016",1310397,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2017","2017",1340612,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2018","2018",1367544,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2019","2019",1394796,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2020","2020",1421656,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2021","2021",1326207,,
"SAU","Saudi Arabia","W","Women","0_4","0 to 4","2022","2022",1263917,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1980","1980",886535,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1981","1981",934205,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1982","1982",992374,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1983","1983",1056026,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1984","1984",1117479,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1985","1985",1171967,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1986","1986",1239279,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1987","1987",1288700,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1988","1988",1323673,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1989","1989",1348548,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1990","1990",1363965,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1991","1991",1377042,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1992","1992",1389696,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1993","1993",1397781,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1994","1994",1397099,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1995","1995",1388992,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1996","1996",1396268,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1997","1997",1387512,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1998","1998",1372267,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","1999","1999",1362927,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2000","2000",1365671,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2001","2001",1339767,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2002","2002",1337511,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2003","2003",1351016,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2004","2004",1369520,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2005","2005",1386874,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2006","2006",1409938,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2007","2007",1428667,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2008","2008",1444824,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2009","2009",1461706,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2010","2010",1232542,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2011","2011",1256931,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2012","2012",1280003,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2013","2013",1300280,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2014","2014",1321092,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2015","2015",1342294,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2016","2016",1364535,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2017","2017",1393704,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2018","2018",1421387,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2019","2019",1449705,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2020","2020",1477523,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2021","2021",1363224,,
"SAU","Saudi Arabia","M","Men","0_4","0 to 4","2022","2022",1314242,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1980","1980",1753332,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1981","1981",1849386,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1982","1982",1965522,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1983","1983",2091688,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1984","1984",2212081,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1985","1985",2316667,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1986","1986",2449349,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1987","1987",2545368,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1988","1988",2612360,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1989","1989",2660958,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1990","1990",2695119,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1991","1991",2716977,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1992","1992",2738171,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1993","1993",2752311,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1994","1994",2752769,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1995","1995",2742122,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1996","1996",2752784,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1997","1997",2738819,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1998","1998",2714417,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","1999","1999",2697514,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2000","2000",2695655,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2001","2001",2650830,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2002","2002",2646599,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2003","2003",2669839,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2004","2004",2702922,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2005","2005",2736025,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2006","2006",2779564,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2007","2007",2816234,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2008","2008",2848796,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2009","2009",2882736,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2010","2010",2397138,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2011","2011",2444785,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2012","2012",2491026,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2013","2013",2537016,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2014","2014",2583326,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2015","2015",2629028,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2016","2016",2674932,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2017","2017",2734316,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2018","2018",2788931,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2019","2019",2844501,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2020","2020",2899179,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2021","2021",2689431,,
"SAU","Saudi Arabia","T","Total","0_4","0 to 4","2022","2022",2578159,,
"SGP","Singapore","W","Women","0_4","0 to 4","1980","1980",89146,,
"SGP","Singapore","W","Women","0_4","0 to 4","1981","1981",90855,,
"SGP","Singapore","W","Women","0_4","0 to 4","1982","1982",92107,,
"SGP","Singapore","W","Women","0_4","0 to 4","1983","1983",94790,,
"SGP","Singapore","W","Women","0_4","0 to 4","1984","1984",95561,,
"SGP","Singapore","W","Women","0_4","0 to 4","1985","1985",97803,,
"SGP","Singapore","W","Women","0_4","0 to 4","1986","1986",97069,,
"SGP","Singapore","W","Women","0_4","0 to 4","1987","1987",96193,,
"SGP","Singapore","W","Women","0_4","0 to 4","1988","1988",98636,,
"SGP","Singapore","W","Women","0_4","0 to 4","1989","1989",104448,,
"SGP","Singapore","W","Women","0_4","0 to 4","1990","1990",108035,,
"SGP","Singapore","W","Women","0_4","0 to 4","1991","1991",113605,,
"SGP","Singapore","W","Women","0_4","0 to 4","1992","1992",118945,,
"SGP","Singapore","W","Women","0_4","0 to 4","1993","1993",120288,,
"SGP","Singapore","W","Women","0_4","0 to 4","1994","1994",119544,,
"SGP","Singapore","W","Women","0_4","0 to 4","1995","1995",120057,,
"SGP","Singapore","W","Women","0_4","0 to 4","1996","1996",118773,,
"SGP","Singapore","W","Women","0_4","0 to 4","1997","1997",117424,,
